"genome1","gene1","genome2","gene2","pident_nucl","palign_nucl"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01001","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00097","96.342","100.202627994851"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01001","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00097","93.9155","50.749076082283"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01001","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00097","93.9155","50.5722035790191"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01001","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00097","91.489","1.11865166645083"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01002","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00096","95.397","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01003","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00095","99.786","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01004","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00094","95.499","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01005","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00092","95.634","86.3786764705882"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01006","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00091","96.966","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01007","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00090","98.039","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01008","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00089","96.028","100.076452599388"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01009","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00088","98.723","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01010","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00087","98.176","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01011","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00086","99.306","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01012","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00085","97.977","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01013","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00084","97.926","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01014","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00083","97.628","100.091324200913"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01015","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00082","96.234","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01017","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00079","97.161","100.09633911368"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01018","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00078","98.514","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01019","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00077","98.667","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01025","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00076","94.245","45.4512603560726"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01026","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00075","81.481","82.8125"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01027","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00074","86.552","100.694444444444"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01028","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00073","96.641","96.0714285714286"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01029","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00072","98.013","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01030","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00071","99.252","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01031","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00070","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01032","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00069","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01033","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00068","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01034","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00067","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01035","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00066","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01036","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00065","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01037","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00064","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01038","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00063","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01039","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00062","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01040","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00061","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01041","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00060","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01042","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00059","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01043","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00058","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01044","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00057","94.34","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01045","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00056","95.338","100.18315018315"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01046","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00055","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01047","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00054","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01048","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00053","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01048","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00053","100","53.2478632478633"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01048","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00053","100","53.2478632478633"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01048","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00053","100","53.2478632478633"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01048","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00053","100","6.4957264957265"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01048","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00053","100","6.4957264957265"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01048","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00053","100","53.2478632478633"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01048","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00053","100","6.4957264957265"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01048","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00053","100","6.4957264957265"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01049","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00052","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01050","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00051","97.386","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01051","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00050","98.113","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01052","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00049","93.818","100.108577633008"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01053","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00048","98.222","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01054","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00047","97.551","100.098039215686"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01055","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00046","96.627","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01056","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00045","97.797","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01057","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00044","99.234","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01058","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00043","98.263","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01059","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00042","97.342","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01060","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00041","98.05","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01061","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00040","95.321","100.173611111111"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01062","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00039","99.123","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01063","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00038","97.814","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01064","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00037","98.032","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01065","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00036","98.109","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01066","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00692","85.968","53.1672017121455"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01067","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00033","94.315","86.5046673722551"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01067","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00033","96.0705","48.1325743489993"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01067","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00033","96.0705","49.973302058602"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01067","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00033","97.826","11.6012090353462"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01068","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00032","97.373","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01069","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00031","96.264","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01070","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00030","93.195","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01071","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00029","95.417","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01072","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00028","95.547","100.146198830409"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01073","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00027","97.904","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01074","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00026","97.23","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01078","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00024","93.49","99.4977666045656"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01079","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00023","94.011","99.4146330309318"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01080","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00022","94.423","100.111669458403"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01081","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00021","96.814","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01082","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00020","96.154","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01083","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00019","97.005","99.8931623931624"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01084","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00018","97.264","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01085","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00017","97.731","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01086","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00016","93.655","100.486618004866"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01087","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00015","96.452","99.5584988962472"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01088","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00014","96.947","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01089","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00013","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01090","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00012","98.639","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01091","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00011","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01092","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00010","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01093","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00009","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01094","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00008","97.861","100.133868808568"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01095","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00007","96.386","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01096","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00006","97.619","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01097","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00005","96.517","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01098","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00004","98.375","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01098","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00004","94.5","51.7927170868347"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01099","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00003","97.519","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01100","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00002","97.246","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01101","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00001","97.358","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01102","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01539","89.168","62.8641308844213"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01103","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01538","92.28","100.238095238095"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01104","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01537","92.96","100.160256410256"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01105","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01536","95.477","99.3579454253612"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01106","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01535","85.029","100.385356454721"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01107","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01534","96.138","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01108","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01533","98.03","98.8808985132515"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01109","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01532","97.252","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01110","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01531","98.072","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01111","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01530","98.099","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01112","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01529","98.084","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01113","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01528","97.231","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01114","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01527","97.376","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01115","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01526","98.889","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01116","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01525","99.802","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01117","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01524","97.952","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01118","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01523","98.742","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01121","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01520","96.698","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01122","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01519","94.788","100.081499592502"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01123","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01518","95.984","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01124","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01517","96.148","99.6978061362649"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01125","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01516","95.75","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01126","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01515","95.0795","100.051282051282"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01128","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01513","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01129","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01512","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01130","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01511","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01131","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01510","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01132","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01509","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01133","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01508","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01134","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01507","97.281","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01135","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01506","96.472","100.20202020202"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01136","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01505","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01137","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01504","97.5","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01138","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01503","99.034","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01139","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01502","97.193","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01140","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01501","99.497","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01141","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01522","97.674","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01142","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01499","97.975","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01143","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01498","97.449","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01144","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01497","96.714","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01145","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01496","93.584","100.068306010929"
